Node_1,Node_2,Link,C_Neighbour,P_Attachment,Jaccard_Index,Adamic_Adar,R_Allocation,Salton_Cosine,Sorensen_Index,Promoted_Index,Depressed_Index,LHN_Index
103,444,0,3,462,0.06,0.7087117255688237,0.04384641180415828,0.13957263155977062,0.05660377358490566,0.2727272727272727,0.07142857142857142,0.006493506493506494
103,755,0,0,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,165,0,4,1344,0.057142857142857134,0.8789612992661568,0.048574875775113074,0.1091089451179962,0.054054054054054064,0.125,0.09523809523809523,0.002976190476190476
103,717,0,1,1554,0.01282051282051282,0.2413631383092751,0.015873015873015872,0.02536731447159205,0.012658227848101266,0.027027027027027032,0.023809523809523808,0.0006435006435006435
103,829,0,0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,881,0,0,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,694,0,0,1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,265,0,0,924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,145,0,7,2394,0.07608695652173914,1.7792945796482966,0.13828424551638838,0.14306584587982538,0.0707070707070707,0.16666666666666666,0.12280701754385966,0.0029239766081871343
103,158,0,11,3654,0.09322033898305083,2.5973005931750173,0.1717674467237389,0.1819736112280039,0.08527131782945736,0.2619047619047619,0.1264367816091954,0.0030103995621237
103,941,0,2,882,0.032786885245901634,0.3709657393656088,0.009140351965589264,0.06734350297014739,0.031746031746031744,0.09523809523809523,0.047619047619047616,0.0022675736961451248
103,22,0,1,1218,0.014285714285714284,0.2413631383092751,0.015873015873015872,0.028653412753062636,0.014084507042253518,0.03448275862068965,0.023809523809523808,0.0008210180623973727
103,2113,0,0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,716,0,1,1344,0.0136986301369863,0.2413631383092751,0.015873015873015872,0.02727723627949905,0.013513513513513514,0.03125,0.023809523809523808,0.000744047619047619
103,1,0,0,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,270,0,1,1260,0.014084507042253518,0.2413631383092751,0.015873015873015872,0.02817180849095055,0.013888888888888888,0.03333333333333333,0.023809523809523808,0.0007936507936507937
1031,673,0,1,90,0.05555555555555555,0.2044843780639489,0.0075187969924812035,0.10540925533894598,0.05263157894736842,0.1111111111111111,0.1,0.011111111111111112
1032,1628,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,673,0,1,80,0.05882352941176471,0.2044843780639489,0.0075187969924812035,0.11180339887498948,0.05555555555555555,0.125,0.1,0.0125
1034,1395,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,1030,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,1398,0,2,84,0.08695652173913042,0.4234752058815622,0.01778093883357041,0.2182178902359924,0.08,0.5,0.09523809523809523,0.023809523809523808
1039,1250,0,4,462,0.10256410256410256,1.0471300429611186,0.08951379925010756,0.18609684207969407,0.09302325581395347,0.19047619047619047,0.18181818181818185,0.008658008658008658
104,256,0,0,966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,922,0,0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,897,0,0,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,896,0,0,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1391,0,0,756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1544,0,0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1743,0,0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1615,0,0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1666,0,0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1966,0,0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2064,0,0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2,0,7,3066,0.06481481481481481,1.7430522948313707,0.13721002962626672,0.12641888767038473,0.060869565217391314,0.16666666666666666,0.0958904109589041,0.00228310502283105
104,727,0,8,3150,0.07339449541284404,1.9682153162386475,0.13949181492083892,0.14253932901995967,0.06837606837606837,0.19047619047619047,0.10666666666666667,0.0025396825396825397
104,450,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,643,0,2,252,0.043478260869565216,0.4480009895898242,0.024523809523809524,0.1259881576697424,0.04166666666666666,0.3333333333333333,0.047619047619047616,0.007936507936507936
104,2113,0,0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,18,0,0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,675,0,4,378,0.0851063829787234,0.9822108229268826,0.06974380216003928,0.20573779994945587,0.0784313725490196,0.4444444444444444,0.09523809523809523,0.010582010582010581
104,459,0,5,1386,0.07142857142857142,1.3470084692185729,0.13862663158437807,0.13430382733756338,0.06666666666666668,0.15151515151515152,0.11904761904761905,0.0036075036075036075
104,301,0,0,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,170,0,4,1596,0.05263157894736842,0.9497313297791036,0.06169770729608458,0.10012523486435178,0.05,0.10526315789473684,0.09523809523809523,0.002506265664160401
104,984,0,0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,171,0,0,882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,573,0,0,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,1139,0,1,221,0.03448275862068965,0.1820478453253675,0.00411522633744856,0.06726727939963124,0.03333333333333333,0.07692307692307693,0.05882352941176471,0.004524886877828055
1041,2368,1,3,27,0.3333333333333333,1.5726743937719796,0.4409090909090909,0.5773502691896257,0.25,1.0,0.3333333333333333,0.1111111111111111
1041,1325,1,2,162,0.08,0.8513268733274981,0.19090909090909086,0.15713484026367722,0.07407407407407407,0.2222222222222222,0.1111111111111111,0.012345679012345678
1041,1091,1,2,270,0.054054054054054064,0.6599865033519957,0.11190476190476192,0.12171612389003693,0.05128205128205128,0.2222222222222222,0.06666666666666668,0.007407407407407408
1041,1894,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,1091,1,2,330,0.05128205128205128,0.6599865033519957,0.11190476190476192,0.11009637651263607,0.04878048780487805,0.18181818181818185,0.06666666666666668,0.006060606060606061
1042,2205,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,1389,1,2,60,0.14285714285714285,0.8721520047376651,0.202020202020202,0.2581988897471611,0.125,0.3333333333333333,0.2,0.03333333333333333
1043,1019,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,1020,0,1,200,0.03448275862068965,0.2256920214487439,0.011904761904761904,0.07071067811865475,0.03333333333333333,0.1,0.05,0.005
1043,2120,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,1509,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,1038,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1799,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,286,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,285,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1385,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2178,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2085,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,697,0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2194,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,679,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1933,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1725,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,999,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1572,0,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1802,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1801,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1951,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,1800,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2426,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2423,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2425,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,1995,1,14,224,0.875,5.228091986251694,0.9628070458952812,0.9354143466934852,0.4666666666666667,1.0,0.875,0.0625
1054,1028,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,1049,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,1146,1,4,36,0.4444444444444444,1.4249925806263102,0.2609040352973619,0.6666666666666666,0.3076923076923077,1.0,0.4444444444444444,0.1111111111111111
1057,1730,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,646,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,1731,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,1728,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,780,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,704,0,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,429,0,0,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,223,0,0,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,680,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,703,0,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2299,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1952,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1700,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,226,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,774,0,6,156,0.3157894736842105,1.6452797733647229,0.1617061861434188,0.4803844614152614,0.24,0.5,0.4615384615384616,0.038461538461538464
106,1903,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,227,0,0,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,487,0,1,24,0.07692307692307693,0.3606737602222409,0.0625,0.20412414523193154,0.07142857142857142,0.5,0.08333333333333333,0.041666666666666664
106,1902,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1712,0,0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,2302,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,2305,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,1973,0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,2264,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,1409,1,4,28,0.5714285714285714,2.0085682643202025,0.5639000446229362,0.7559289460184544,0.3636363636363637,1.0,0.5714285714285714,0.14285714285714285
1062,1902,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,1323,0,0,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,1058,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,1063,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,1058,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,1270,0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,1032,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,1628,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,1068,0,0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
